Date/Time,Totalizer (Liters),Consumption (Liters),Building,Source File,Hour,DayOfWeek,anomaly
2025-05-26 17:15:00,276514.031,129.84299999999348,ATTF,Packet-2025-06-09-23-33.csv,17,0,-1
2025-05-26 17:32:00,23982.156,135.42199999999866,AGMF,Packet-2025-06-09-23-33.csv,17,0,-1
2025-05-26 18:46:00,146724.312,455.1089999999968,ATTD,Packet-2025-06-09-23-33.csv,18,0,-1
2025-05-26 19:15:00,116577.055,98.51599999998872,BTTD,Packet-2025-06-09-23-33.csv,19,0,-1
2025-05-27 00:15:00,276678.438,64.81300000002375,ATTF,Packet-2025-06-09-23-33.csv,0,1,-1
2025-05-27 11:45:00,117540.578,892.804999999993,BTTD,Packet-2025-06-09-23-33.csv,11,1,-1
2025-05-27 11:45:00,277553.281,848.9370000000345,ATTF,Packet-2025-06-09-23-33.csv,11,1,-1
2025-05-27 11:46:00,147319.563,556.0629999999946,ATTD,Packet-2025-06-09-23-33.csv,11,1,-1
2025-05-27 12:33:00,38675.941,166.0309999999954,A1MF,Packet-2025-06-09-23-33.csv,12,1,-1
2025-05-27 12:34:00,57275.289,172.46899999999732,AGFF,Packet-2025-06-09-23-33.csv,12,1,-1
2025-05-27 15:15:00,117849.906,309.3280000000086,BTTD,Packet-2025-06-09-23-33.csv,15,1,-1
2025-05-27 15:15:00,278052.156,498.875,ATTF,Packet-2025-06-09-23-33.csv,15,1,-1
2025-05-27 15:16:00,147576.75,257.18700000000536,ATTD,Packet-2025-06-09-23-33.csv,15,1,-1
2025-05-27 16:15:00,278255.781,203.625,ATTF,Packet-2025-06-09-23-33.csv,16,1,-1
2025-05-27 16:15:00,118000.086,150.17999999999302,BTTD,Packet-2025-06-09-23-33.csv,16,1,-1
2025-05-27 17:45:00,278564.063,208.5320000000065,ATTF,Packet-2025-06-09-23-33.csv,17,1,-1
2025-05-27 17:46:00,147761.25,132.14100000000326,ATTD,Packet-2025-06-09-23-33.csv,17,1,-1
2025-05-27 18:34:00,57579.688,107.8090000000011,AGFF,Packet-2025-06-09-23-33.csv,18,1,-1
2025-05-27 19:15:00,278672.344,108.28099999995902,ATTF,Packet-2025-06-09-23-33.csv,19,1,-1
2025-05-28 10:15:00,118844.805,502.6719999999914,BTTD,Packet-2025-06-09-23-33.csv,10,2,-1
2025-05-28 10:15:00,279183.844,210.5939999999828,ATTF,Packet-2025-06-09-23-33.csv,10,2,-1
2025-05-28 11:15:00,279474.0,290.15600000001723,ATTF,Packet-2025-06-09-23-33.csv,11,2,-1
2025-05-28 11:46:00,148551.125,335.2030000000086,ATTD,Packet-2025-06-09-23-33.csv,11,2,-1
2025-05-28 15:46:00,148965.375,319.0,ATTD,Packet-2025-06-09-23-33.csv,15,2,-1
2025-05-28 17:15:00,119559.93,322.91399999998976,BTTD,Packet-2025-06-09-23-33.csv,17,2,-1
2025-05-28 17:15:00,280607.438,678.4380000000237,ATTF,Packet-2025-06-09-23-33.csv,17,2,-1
2025-05-28 18:16:00,149110.391,145.01600000000326,ATTD,Packet-2025-06-09-23-33.csv,18,2,-1
2025-05-28 18:45:00,280766.063,123.96900000004098,ATTF,Packet-2025-06-09-23-33.csv,18,2,-1
2025-05-29 07:16:00,149285.984,128.75,ATTD,Packet-2025-06-09-23-33.csv,7,3,-1
2025-05-29 08:16:00,149446.891,160.90700000000652,ATTD,Packet-2025-06-09-23-33.csv,8,3,-1
2025-05-29 08:45:00,281173.406,250.65600000001723,ATTF,Packet-2025-06-09-23-33.csv,8,3,-1
2025-05-29 08:45:00,120177.406,485.2649999999994,BTTD,Packet-2025-06-09-23-33.csv,8,3,-1
2025-05-29 11:15:00,120580.203,323.8119999999908,BTTD,Packet-2025-06-09-23-33.csv,11,3,-1
2025-05-29 11:15:00,281516.781,228.3120000000345,ATTF,Packet-2025-06-09-23-33.csv,11,3,-1
2025-05-29 12:15:00,281696.063,179.28200000000652,ATTF,Packet-2025-06-09-23-33.csv,12,3,-1
2025-05-29 12:15:00,120772.031,191.8280000000086,BTTD,Packet-2025-06-09-23-33.csv,12,3,-1
2025-05-29 13:15:00,281995.844,166.59399999998277,ATTF,Packet-2025-06-09-23-33.csv,13,3,-1
2025-05-29 14:46:00,150198.922,187.28099999998813,ATTD,Packet-2025-06-09-23-33.csv,14,3,-1
2025-05-29 15:15:00,121017.461,163.7659999999887,BTTD,Packet-2025-06-09-23-33.csv,15,3,-1
2025-05-29 15:15:00,282474.781,478.93700000003446,ATTF,Packet-2025-06-09-23-33.csv,15,3,-1
2025-05-29 17:45:00,283002.594,302.5939999999828,ATTF,Packet-2025-06-09-23-33.csv,17,3,-1
2025-05-29 19:04:00,58737.977,197.0749999999971,AGFF,Packet-2025-06-09-23-33.csv,19,3,-1
2025-05-29 21:16:00,150558.078,81.40600000001723,ATTD,Packet-2025-06-09-23-33.csv,21,3,-1
2025-05-29 21:32:00,24934.609,100.4900000000016,AGMF,Packet-2025-06-09-23-33.csv,21,3,-1
2025-05-30 07:15:00,121423.266,142.4380000000092,BTTD,Packet-2025-06-09-23-33.csv,7,4,-1
2025-05-30 07:15:00,283265.375,114.78100000001724,ATTF,Packet-2025-06-09-23-33.csv,7,4,-1
2025-05-30 07:16:00,150711.203,120.31200000000536,ATTD,Packet-2025-06-09-23-33.csv,7,4,-1
2025-05-30 08:46:00,150974.484,263.2809999999881,ATTD,Packet-2025-06-09-23-33.csv,8,4,-1
2025-05-30 09:45:00,122137.445,713.0620000000054,BTTD,Packet-2025-06-09-23-33.csv,9,4,-1
2025-05-30 09:45:00,283516.344,183.03099999995905,ATTF,Packet-2025-06-09-23-33.csv,9,4,-1
2025-05-30 09:46:00,151135.438,160.9539999999979,ATTD,Packet-2025-06-09-23-33.csv,9,4,-1
2025-05-30 13:16:00,151447.609,312.1710000000021,ATTD,Packet-2025-06-09-23-33.csv,13,4,-1
2025-05-30 14:15:00,122539.313,361.531999999992,BTTD,Packet-2025-06-09-23-33.csv,14,4,-1
2025-05-30 14:15:00,284354.219,779.625,ATTF,Packet-2025-06-09-23-33.csv,14,4,-1
2025-05-30 15:15:00,284484.25,130.03100000001723,ATTF,Packet-2025-06-09-23-33.csv,15,4,-1
2025-05-30 17:46:00,151943.078,180.40600000001723,ATTD,Packet-2025-06-09-23-33.csv,17,4,-1
2025-05-30 21:46:00,152103.328,78.39100000000326,ATTD,Packet-2025-06-09-23-33.csv,21,4,-1
2025-05-30 23:45:00,285037.531,164.375,ATTF,Packet-2025-06-09-23-33.csv,23,4,-1
2025-05-31 08:15:00,123004.008,109.68799999999464,BTTD,Packet-2025-06-09-23-33.csv,8,5,-1
2025-05-31 10:15:00,285483.844,310.030999999959,ATTF,Packet-2025-06-09-23-33.csv,10,5,-1
2025-05-31 10:15:00,123377.156,373.14800000000105,BTTD,Packet-2025-06-09-23-33.csv,10,5,-1
2025-05-31 10:16:00,152534.25,304.5469999999914,ATTD,Packet-2025-06-09-23-33.csv,10,5,-1
2025-05-31 11:04:00,59454.828,151.70300000000134,AGFF,Packet-2025-06-09-23-33.csv,11,5,-1
2025-05-31 12:16:00,152634.641,100.39100000000326,ATTD,Packet-2025-06-09-23-33.csv,12,5,-1
2025-05-31 12:45:00,285648.063,108.78200000000652,ATTF,Packet-2025-06-09-23-33.csv,12,5,-1
2025-05-31 15:15:00,285758.844,90.06299999996554,ATTF,Packet-2025-06-09-23-33.csv,15,5,-1
2025-06-01 10:45:00,123941.516,131.7740000000049,BTTD,Packet-2025-06-09-23-33.csv,10,6,-1
2025-06-01 10:45:00,286299.188,152.06300000002375,ATTF,Packet-2025-06-09-23-33.csv,10,6,-1
2025-06-01 15:16:00,153215.813,78.85999999998603,ATTD,Packet-2025-06-09-23-33.csv,15,6,-1
2025-06-01 16:15:00,286600.5,194.9689999999828,ATTF,Packet-2025-06-09-23-33.csv,16,6,-1
2025-06-01 16:15:00,124078.055,82.5,BTTD,Packet-2025-06-09-23-33.csv,16,6,-1
2025-06-01 18:46:00,153342.375,126.56200000000536,ATTD,Packet-2025-06-09-23-33.csv,18,6,-1
2025-06-01 23:34:00,59646.648,19.69099999999889,AGFF,Packet-2025-06-09-23-33.csv,23,6,-1
2025-06-02 00:15:00,286825.937,43.65599999995902,ATTF,Packet-2025-06-09-23-33.csv,0,0,-1
2025-06-02 00:46:00,153442.109,51.60899999999674,ATTD,Packet-2025-06-09-23-33.csv,0,0,-1
2025-06-02 08:15:00,124475.703,261.48399999999674,BTTD,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-02 08:15:00,287135.188,243.6570000000065,ATTF,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-02 08:16:00,153757.187,305.5,ATTD,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-02 09:15:00,124802.773,327.070000000007,BTTD,Packet-2025-06-09-23-33.csv,9,0,-1
2025-06-02 09:16:00,153924.375,167.18799999999464,ATTD,Packet-2025-06-09-23-33.csv,9,0,-1
2025-06-02 10:15:00,124939.656,136.88300000000163,BTTD,Packet-2025-06-09-23-33.csv,10,0,-1
2025-06-02 11:15:00,287517.625,166.03100000001723,ATTF,Packet-2025-06-09-23-33.csv,11,0,-1
2025-06-02 11:45:00,287719.094,201.4689999999828,ATTF,Packet-2025-06-09-23-33.csv,11,0,-1
2025-06-02 12:46:00,154353.719,286.2030000000086,ATTD,Packet-2025-06-09-23-33.csv,12,0,-1
2025-06-02 13:15:00,288279.969,560.875,ATTF,Packet-2025-06-09-23-33.csv,13,0,-1
2025-06-02 13:15:00,125233.57,187.3590000000113,BTTD,Packet-2025-06-09-23-33.csv,13,0,-1
2025-06-02 14:15:00,288495.563,161.31300000002375,ATTF,Packet-2025-06-09-23-33.csv,14,0,-1
2025-06-02 14:15:00,125400.43,116.46099999999568,BTTD,Packet-2025-06-09-23-33.csv,14,0,-1
2025-06-02 14:33:00,34364.402,121.44900000000052,A1FF,Packet-2025-06-09-23-33.csv,14,0,-1
2025-06-02 16:15:00,125645.93,245.5,BTTD,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-02 16:15:00,288900.938,405.375,ATTF,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-02 16:16:00,154745.203,220.4220000000205,ATTD,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-02 17:15:00,289136.969,143.46899999998277,ATTF,Packet-2025-06-09-23-33.csv,17,0,-1
2025-06-02 19:04:00,60279.773,125.91000000000348,AGFF,Packet-2025-06-09-23-33.csv,19,0,-1
2025-06-02 19:15:00,289364.406,227.4370000000345,ATTF,Packet-2025-06-09-23-33.csv,19,0,-1
2025-06-02 19:15:00,125876.094,118.13300000000164,BTTD,Packet-2025-06-09-23-33.csv,19,0,-1
2025-06-02 19:16:00,155056.547,271.7029999999795,ATTD,Packet-2025-06-09-23-33.csv,19,0,-1
2025-06-03 00:45:00,289474.281,101.21799999999348,ATTF,Packet-2025-06-09-23-33.csv,0,1,-1
2025-06-03 07:15:00,126113.68,166.28199999999197,BTTD,Packet-2025-06-09-23-33.csv,7,1,-1
2025-06-03 07:46:00,155332.109,143.35899999999674,ATTD,Packet-2025-06-09-23-33.csv,7,1,-1
2025-06-03 08:45:00,126410.914,263.5780000000086,BTTD,Packet-2025-06-09-23-33.csv,8,1,-1
2025-06-03 08:46:00,155490.437,158.3280000000086,ATTD,Packet-2025-06-09-23-33.csv,8,1,-1
2025-06-03 09:45:00,290017.531,166.40600000001723,ATTF,Packet-2025-06-09-23-33.csv,9,1,-1
2025-06-03 09:45:00,126622.516,183.422000000006,BTTD,Packet-2025-06-09-23-33.csv,9,1,-1
2025-06-03 12:15:00,126912.961,176.70299999999406,BTTD,Packet-2025-06-09-23-33.csv,12,1,-1
2025-06-03 12:15:00,290740.438,608.6570000000065,ATTF,Packet-2025-06-09-23-33.csv,12,1,-1
2025-06-03 12:16:00,156016.781,163.56199999997625,ATTD,Packet-2025-06-09-23-33.csv,12,1,-1
2025-06-03 13:15:00,291089.625,349.18699999997625,ATTF,Packet-2025-06-09-23-33.csv,13,1,-1
2025-06-03 14:04:00,60760.559,149.7459999999992,AGFF,Packet-2025-06-09-23-33.csv,14,1,-1
2025-06-03 14:15:00,127201.391,147.75800000000163,BTTD,Packet-2025-06-09-23-33.csv,14,1,-1
2025-06-03 14:15:00,291279.344,189.7189999999828,ATTF,Packet-2025-06-09-23-33.csv,14,1,-1
2025-06-03 15:16:00,156351.453,232.0470000000205,ATTD,Packet-2025-06-09-23-33.csv,15,1,-1
2025-06-03 15:45:00,291631.906,352.56200000003446,ATTF,Packet-2025-06-09-23-33.csv,15,1,-1
2025-06-03 15:45:00,127401.289,199.89800000000105,BTTD,Packet-2025-06-09-23-33.csv,15,1,-1
2025-06-03 19:15:00,127726.914,325.625,BTTD,Packet-2025-06-09-23-33.csv,19,1,-1
2025-06-03 19:15:00,291990.656,358.75,ATTF,Packet-2025-06-09-23-33.csv,19,1,-1
2025-06-03 19:16:00,156742.969,217.1570000000065,ATTD,Packet-2025-06-09-23-33.csv,19,1,-1
2025-06-04 08:45:00,292419.813,219.6570000000065,ATTF,Packet-2025-06-09-23-33.csv,8,2,-1
2025-06-04 08:45:00,128238.703,445.9369999999908,BTTD,Packet-2025-06-09-23-33.csv,8,2,-1
2025-06-04 11:15:00,128938.945,700.2420000000129,BTTD,Packet-2025-06-09-23-33.csv,11,2,-1
2025-06-04 11:15:00,293021.875,602.0619999999763,ATTF,Packet-2025-06-09-23-33.csv,11,2,-1
2025-06-04 11:45:00,293269.563,247.6880000000237,ATTF,Packet-2025-06-09-23-33.csv,11,2,-1
2025-06-04 11:46:00,157542.875,714.6089999999967,ATTD,Packet-2025-06-09-23-33.csv,11,2,-1
2025-06-04 12:03:00,35164.711,210.35599999999977,A1FF,Packet-2025-06-09-23-33.csv,12,2,-1
2025-06-04 12:04:00,61272.363,244.42199999999863,AGFF,Packet-2025-06-09-23-33.csv,12,2,-1
2025-06-04 13:15:00,293727.219,364.905999999959,ATTF,Packet-2025-06-09-23-33.csv,13,2,-1
2025-06-04 15:34:00,61461.613,177.49199999999837,AGFF,Packet-2025-06-09-23-33.csv,15,2,-1
2025-06-04 15:45:00,294044.313,282.75,ATTF,Packet-2025-06-09-23-33.csv,15,2,-1
2025-06-04 15:45:00,129570.133,273.3990000000049,BTTD,Packet-2025-06-09-23-33.csv,15,2,-1
2025-06-04 15:46:00,157969.266,187.8600000000152,ATTD,Packet-2025-06-09-23-33.csv,15,2,-1
2025-06-04 18:45:00,294425.563,156.84400000004098,ATTF,Packet-2025-06-09-23-33.csv,18,2,-1
2025-06-04 20:34:00,61675.676,129.1290000000008,AGFF,Packet-2025-06-09-23-33.csv,20,2,-1
2025-06-04 20:45:00,294621.969,196.40599999995905,ATTF,Packet-2025-06-09-23-33.csv,20,2,-1
2025-06-04 20:46:00,158372.766,221.79699999999136,ATTD,Packet-2025-06-09-23-33.csv,20,2,-1
2025-06-05 07:15:00,130025.992,211.7029999999941,BTTD,Packet-2025-06-09-23-33.csv,7,3,-1
2025-06-05 08:45:00,130393.297,367.3050000000076,BTTD,Packet-2025-06-09-23-33.csv,8,3,-1
2025-06-05 08:46:00,158939.844,485.26600000000326,ATTD,Packet-2025-06-09-23-33.csv,8,3,-1
2025-06-05 09:15:00,130582.766,189.4689999999973,BTTD,Packet-2025-06-09-23-33.csv,9,3,-1
2025-06-05 09:45:00,130781.047,198.28100000000268,BTTD,Packet-2025-06-09-23-33.csv,9,3,-1
2025-06-05 12:15:00,295749.719,445.75,ATTF,Packet-2025-06-09-23-33.csv,12,3,-1
2025-06-05 12:15:00,131045.594,192.35199999999887,BTTD,Packet-2025-06-09-23-33.csv,12,3,-1
2025-06-05 12:16:00,159306.016,171.53200000000652,ATTD,Packet-2025-06-09-23-33.csv,12,3,-1
2025-06-05 14:15:00,296233.094,483.375,ATTF,Packet-2025-06-09-23-33.csv,14,3,-1
2025-06-05 14:15:00,131326.437,280.84300000000803,BTTD,Packet-2025-06-09-23-33.csv,14,3,-1
2025-06-05 15:04:00,62144.965,159.05499999999302,AGFF,Packet-2025-06-09-23-33.csv,15,3,-1
2025-06-05 15:15:00,131603.594,277.1570000000065,BTTD,Packet-2025-06-09-23-33.csv,15,3,-1
2025-06-05 15:15:00,296483.25,250.15600000001723,ATTF,Packet-2025-06-09-23-33.csv,15,3,-1
2025-06-05 15:16:00,159672.141,366.125,ATTD,Packet-2025-06-09-23-33.csv,15,3,-1
2025-06-05 16:45:00,296728.687,186.68699999997625,ATTF,Packet-2025-06-09-23-33.csv,16,3,-1
2025-06-05 16:45:00,131788.922,139.875,BTTD,Packet-2025-06-09-23-33.csv,16,3,-1
2025-06-05 16:46:00,159878.422,169.01600000000326,ATTD,Packet-2025-06-09-23-33.csv,16,3,-1
2025-06-05 17:46:00,160002.922,124.5,ATTD,Packet-2025-06-09-23-33.csv,17,3,-1
2025-06-05 18:45:00,296951.125,109.5,ATTF,Packet-2025-06-09-23-33.csv,18,3,-1
2025-06-05 18:45:00,132013.547,118.48399999999674,BTTD,Packet-2025-06-09-23-33.csv,18,3,-1
2025-06-06 07:15:00,132353.906,210.3439999999828,BTTD,Packet-2025-06-09-23-33.csv,7,4,-1
2025-06-06 07:15:00,297267.188,128.46900000004098,ATTF,Packet-2025-06-09-23-33.csv,7,4,-1
2025-06-06 07:16:00,160194.125,99.56200000000536,ATTD,Packet-2025-06-09-23-33.csv,7,4,-1
2025-06-06 08:16:00,160318.469,124.34400000001187,ATTD,Packet-2025-06-09-23-33.csv,8,4,-1
2025-06-06 08:45:00,132702.734,348.8280000000086,BTTD,Packet-2025-06-09-23-33.csv,8,4,-1
2025-06-06 09:46:00,160550.328,162.5,ATTD,Packet-2025-06-09-23-33.csv,9,4,-1
2025-06-06 12:45:00,297994.313,621.1880000000237,ATTF,Packet-2025-06-09-23-33.csv,12,4,-1
2025-06-06 12:45:00,133247.781,545.0469999999914,BTTD,Packet-2025-06-09-23-33.csv,12,4,-1
2025-06-06 12:46:00,160820.641,247.9070000000065,ATTD,Packet-2025-06-09-23-33.csv,12,4,-1
2025-06-06 14:15:00,133580.594,224.9070000000065,BTTD,Packet-2025-06-09-23-33.csv,14,4,-1
2025-06-06 16:45:00,298599.156,307.5,ATTF,Packet-2025-06-09-23-33.csv,16,4,-1
2025-06-06 16:45:00,133820.844,198.3910000000033,BTTD,Packet-2025-06-09-23-33.csv,16,4,-1
2025-06-06 16:46:00,161299.844,397.4220000000205,ATTD,Packet-2025-06-09-23-33.csv,16,4,-1
2025-06-06 18:45:00,133967.937,147.09299999999348,BTTD,Packet-2025-06-09-23-33.csv,18,4,-1
2025-06-06 18:45:00,298790.188,191.0320000000065,ATTF,Packet-2025-06-09-23-33.csv,18,4,-1
2025-06-06 18:46:00,161505.125,205.28099999998813,ATTD,Packet-2025-06-09-23-33.csv,18,4,-1
2025-06-07 10:16:00,161915.109,291.25,ATTD,Packet-2025-06-09-23-33.csv,10,5,-1
2025-06-07 10:45:00,299398.938,366.2510000000475,ATTF,Packet-2025-06-09-23-33.csv,10,5,-1
2025-06-07 10:45:00,135169.156,1109.375,BTTD,Packet-2025-06-09-23-33.csv,10,5,-1
2025-06-07 12:03:00,35529.387,135.92200000000594,A1FF,Packet-2025-06-09-23-33.csv,12,5,-1
2025-06-07 12:03:00,40788.066,109.97200000000156,A1MF,Packet-2025-06-09-23-33.csv,12,5,-1
2025-06-07 12:15:00,135344.562,175.40600000001723,BTTD,Packet-2025-06-09-23-33.csv,12,5,-1
2025-06-07 12:15:00,299793.469,394.530999999959,ATTF,Packet-2025-06-09-23-33.csv,12,5,-1
2025-06-07 12:16:00,162040.203,125.09400000001187,ATTD,Packet-2025-06-09-23-33.csv,12,5,-1
2025-06-07 15:46:00,162231.734,129.76499999998487,ATTD,Packet-2025-06-09-23-33.csv,15,5,-1
2025-06-07 16:15:00,299986.188,101.18800000002376,ATTF,Packet-2025-06-09-23-33.csv,16,5,-1
2025-06-07 17:16:00,162347.516,112.0789999999979,ATTD,Packet-2025-06-09-23-33.csv,17,5,-1
2025-06-07 17:45:00,300071.375,85.18699999997625,ATTF,Packet-2025-06-09-23-33.csv,17,5,-1
2025-06-07 20:45:00,300202.875,83.68699999997625,ATTF,Packet-2025-06-09-23-33.csv,20,5,-1
2025-06-08 08:15:00,135783.531,136.8279999999795,BTTD,Packet-2025-06-09-23-33.csv,8,6,-1
2025-06-08 08:16:00,162559.547,107.31299999999464,ATTD,Packet-2025-06-09-23-33.csv,8,6,-1
2025-06-08 09:15:00,300648.969,222.03099999995905,ATTF,Packet-2025-06-09-23-33.csv,9,6,-1
2025-06-08 09:15:00,135913.203,129.6720000000205,BTTD,Packet-2025-06-09-23-33.csv,9,6,-1
2025-06-08 09:16:00,162658.75,99.2030000000086,ATTD,Packet-2025-06-09-23-33.csv,9,6,-1
2025-06-08 10:15:00,136105.203,192.0,BTTD,Packet-2025-06-09-23-33.csv,10,6,-1
2025-06-08 10:32:00,27147.117,89.28899999999703,AGMF,Packet-2025-06-09-23-33.csv,10,6,-1
2025-06-08 15:15:00,136251.641,133.61000000001513,BTTD,Packet-2025-06-09-23-33.csv,15,6,-1
2025-06-08 15:15:00,300846.094,135.68799999996554,ATTF,Packet-2025-06-09-23-33.csv,15,6,-1
2025-06-08 15:46:00,162876.484,153.26499999998487,ATTD,Packet-2025-06-09-23-33.csv,15,6,-1
2025-06-08 23:45:00,301135.781,40.59299999999348,ATTF,Packet-2025-06-09-23-33.csv,23,6,-1
2025-06-09 08:15:00,301302.938,122.53200000000652,ATTF,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-09 08:15:00,136869.781,501.26499999998487,BTTD,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-09 08:45:00,137158.656,288.875,BTTD,Packet-2025-06-09-23-33.csv,8,0,-1
2025-06-09 09:16:00,163374.141,342.1719999999914,ATTD,Packet-2025-06-09-23-33.csv,9,0,-1
2025-06-09 09:31:00,15259.64,118.1359999999986,A2MFD,Packet-2025-06-09-23-33.csv,9,0,-1
2025-06-09 09:46:00,163728.984,354.8429999999935,ATTD,Packet-2025-06-09-23-33.csv,9,0,-1
2025-06-09 11:46:00,163943.094,138.03200000000652,ATTD,Packet-2025-06-09-23-33.csv,11,0,-1
2025-06-09 13:16:00,164132.75,189.65599999998813,ATTD,Packet-2025-06-09-23-33.csv,13,0,-1
2025-06-09 13:45:00,138125.891,967.2350000000152,BTTD,Packet-2025-06-09-23-33.csv,13,0,-1
2025-06-09 13:45:00,302671.656,1302.6560000000172,ATTF,Packet-2025-06-09-23-33.csv,13,0,-1
2025-06-09 14:15:00,302974.938,303.2820000000065,ATTF,Packet-2025-06-09-23-33.csv,14,0,-1
2025-06-09 14:16:00,164310.0,177.25,ATTD,Packet-2025-06-09-23-33.csv,14,0,-1
2025-06-09 15:04:00,63574.348,113.46499999999652,AGFF,Packet-2025-06-09-23-33.csv,15,0,-1
2025-06-09 16:15:00,138421.328,240.015000000014,BTTD,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-09 16:15:00,303471.281,496.3429999999935,ATTF,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-09 16:45:00,303616.281,145.0,ATTF,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-09 16:46:00,164619.281,105.35899999999674,ATTD,Packet-2025-06-09-23-33.csv,16,0,-1
2025-06-09 17:04:00,63679.301,104.95300000000134,AGFF,Packet-2025-06-09-23-33.csv,17,0,-1
2025-06-09 18:15:00,138569.484,108.73399999999674,BTTD,Packet-2025-06-09-23-33.csv,18,0,-1
2025-06-09 18:15:00,303807.188,190.9070000000065,ATTF,Packet-2025-06-09-23-33.csv,18,0,-1
