Date/Time,Totalizer (Liters),Consumption (Liters),Building,Source File
2025-02-19 11:59:00,807.78,12.81,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 11:59:00,807.78,12.81,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 12:29:00,812.52,4.74,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 12:29:00,860.68,10.05,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 12:29:00,812.52,4.74,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 12:59:00,867.56,6.88,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 12:59:00,817.81,5.29,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 12:59:00,817.81,5.29,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 13:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 13:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 13:32:00,763.54,34.94,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 13:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 13:59:00,885.56,18.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 13:59:00,824.21,6.4,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 13:59:00,824.21,6.4,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 14:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 14:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 14:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 14:29:00,885.56,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 14:29:00,831.73,7.52,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 14:29:00,831.73,7.52,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 14:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 14:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 15:02:00,763.54,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 15:29:00,885.56,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 15:29:00,832.12,0.39,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 15:29:00,832.12,0.39,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 15:32:00,773.37,9.83,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 15:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
